topic,content,publisher_id,timestamp,latency
pressure,1033,pub4,2023-02-12T12:38:08,-45.62730288505554
airquality,good,pub4,2023-02-12T12:38:08,-44.62282705307007
humidity,46.39853391848939,pub4,2023-02-12T12:38:08,-43.49400806427002
pressure,999,pub4,2023-02-12T12:38:08,-42.47186899185181
airquality,good,pub4,2023-02-12T12:38:08,-41.455079078674316
humidity,99.16627647511987,pub4,2023-02-12T12:38:08,-40.43562197685242
pressure,870,pub4,2023-02-12T12:38:08,-39.374829053878784
airquality,poor,pub4,2023-02-12T12:38:08,-38.139002084732056
humidity,49.46647530905664,pub4,2023-02-12T12:38:08,-37.091521978378296
pressure,1049,pub4,2023-02-12T12:38:08,-35.53205490112305
airquality,poor,pub4,2023-02-12T12:38:08,-33.74092888832092
humidity,96.18819275549083,pub4,2023-02-12T12:38:08,-32.564106941223145
pressure,891,pub4,2023-02-12T12:38:08,-31.233232021331787
airquality,poor,pub4,2023-02-12T12:38:08,-30.209224939346313
humidity,97.83233534819198,pub4,2023-02-12T12:38:08,-29.191436052322388
pressure,958,pub4,2023-02-12T12:38:08,-28.075201988220215
airquality,smog,pub4,2023-02-12T12:38:08,-26.915807962417603
humidity,16.125508525169373,pub4,2023-02-12T12:38:08,-25.82271409034729
pressure,1080,pub4,2023-02-12T12:38:08,-24.734014987945557
airquality,good,pub4,2023-02-12T12:38:08,-23.408152103424072
humidity,55.94250679313035,pub4,2023-02-12T12:38:08,-22.29632806777954
pressure,972,pub4,2023-02-12T12:38:08,-21.280747890472412
airquality,poor,pub4,2023-02-12T12:38:08,-20.101536989212036
humidity,26.47218495519374,pub4,2023-02-12T12:38:08,-18.922225952148438
pressure,1010,pub4,2023-02-12T12:38:08,-17.843501091003418
airquality,poor,pub4,2023-02-12T12:38:08,-16.723943948745728
humidity,81.43836597386179,pub4,2023-02-12T12:38:08,-15.702677011489868
pressure,933,pub4,2023-02-12T12:38:08,-14.580610036849976
airquality,smog,pub4,2023-02-12T12:38:08,-13.134767055511475
humidity,75.08621018320211,pub4,2023-02-12T12:38:08,-12.107166051864624
pressure,1023,pub4,2023-02-12T12:38:08,-10.685419082641602
temperature,-66,pub2,2023-02-12T12:36:00,118.33759593963623
humidity,90.46852413910722,pub1,2023-02-12T12:36:00,119.35720205307007
humidity,10.244068328501756,pub3,2023-02-12T12:36:00,120.38467502593994
pressure,1055,pub5,2023-02-12T12:36:00,121.42090892791748
airquality,good,pub4,2023-02-12T12:38:08,-5.572006940841675
humidity,96.70793650054839,pub2,2023-02-12T12:36:00,123.44004893302917
pressure,1083,pub1,2023-02-12T12:36:00,124.55466604232788
humidity,91.02502247590584,pub3,2023-02-12T12:36:00,125.56311392784119
temperature,-34,pub5,2023-02-12T12:36:00,127.63997411727905
humidity,76.25550186125865,pub4,2023-02-12T12:36:00,63.220197916030884
pressure,901,pub4,2023-02-12T12:36:00,64.22236800193787
humidity,14.586827252802648,pub4,2023-02-12T12:38:08,-62.77600407600403
pressure,934,pub4,2023-02-12T12:38:08,-61.774282932281494
humidity,77.41560831983745,pub4,2023-02-12T12:38:08,-60.77303910255432
pressure,1069,pub4,2023-02-12T12:38:08,-59.77163600921631
humidity,94.66664929554629,pub4,2023-02-12T12:38:08,-58.77041506767273
pressure,934,pub4,2023-02-12T12:38:08,-57.769054889678955
humidity,15.619187908474512,pub4,2023-02-12T12:38:08,-56.767699003219604
pressure,909,pub4,2023-02-12T12:38:08,-55.766446113586426
humidity,37.245657215759074,pub4,2023-02-12T12:38:08,-54.76510810852051
pressure,1033,pub4,2023-02-12T12:38:08,-53.76378607749939
humidity,46.39853391848939,pub4,2023-02-12T12:38:08,-52.76234197616577
pressure,999,pub4,2023-02-12T12:38:08,-51.76098608970642
humidity,99.16627647511987,pub4,2023-02-12T12:38:08,-50.758480072021484
pressure,870,pub4,2023-02-12T12:38:08,-49.746464014053345
humidity,49.46647530905664,pub4,2023-02-12T12:38:08,-48.742867946624756
pressure,1049,pub4,2023-02-12T12:38:08,-47.74081492424011
humidity,96.18819275549083,pub4,2023-02-12T12:38:08,-46.72599005699158
pressure,891,pub4,2023-02-12T12:38:08,-45.62677192687988
humidity,97.83233534819198,pub4,2023-02-12T12:38:08,-44.623106956481934
pressure,958,pub4,2023-02-12T12:38:08,-43.494277000427246
humidity,16.125508525169373,pub4,2023-02-12T12:38:08,-42.47230005264282
pressure,1080,pub4,2023-02-12T12:38:08,-41.455353021621704
humidity,55.94250679313035,pub4,2023-02-12T12:38:08,-40.4358971118927
pressure,972,pub4,2023-02-12T12:38:08,-39.37523102760315
humidity,26.47218495519374,pub4,2023-02-12T12:38:08,-38.13927888870239
pressure,1010,pub4,2023-02-12T12:38:08,-37.09179496765137
humidity,81.43836597386179,pub4,2023-02-12T12:38:08,-35.53238606452942
pressure,933,pub4,2023-02-12T12:38:08,-33.74121594429016
humidity,75.08621018320211,pub4,2023-02-12T12:38:08,-32.5643949508667
pressure,1023,pub4,2023-02-12T12:38:08,-31.23375701904297
humidity,95.3269701868196,pub4,2023-02-12T12:38:08,-30.209633111953735
pressure,982,pub4,2023-02-12T12:38:08,-29.20844292640686
humidity,66.72919474959653,pub4,2023-02-12T12:38:08,-28.20727801322937
pressure,1060,pub4,2023-02-12T12:38:08,-27.203634023666382
humidity,18.223715300085537,pub4,2023-02-12T12:38:08,-25.823523998260498
pressure,1036,pub4,2023-02-12T12:38:08,-24.734291076660156
humidity,44.245931165504246,pub4,2023-02-12T12:38:08,-23.408453941345215
pressure,983,pub4,2023-02-12T12:38:08,-22.29663395881653
humidity,71.49244040902622,pub4,2023-02-12T12:38:08,-21.281023025512695
pressure,925,pub4,2023-02-12T12:38:08,-20.101809978485107
humidity,67.72849042438168,pub4,2023-02-12T12:38:08,-18.9225070476532
pressure,1035,pub4,2023-02-12T12:38:08,-17.843780040740967
humidity,14.363461593058462,pub4,2023-02-12T12:38:08,-16.72423791885376
pressure,984,pub4,2023-02-12T12:38:08,-15.702975034713745
humidity,84.57107760100952,pub4,2023-02-12T12:38:08,-14.581017017364502
pressure,934,pub4,2023-02-12T12:38:08,-13.133210897445679
humidity,48.02390416194609,pub4,2023-02-12T12:38:08,-12.106229066848755
pressure,897,pub4,2023-02-12T12:38:08,-10.68458890914917
humidity,34.69001357609726,pub4,2023-02-12T12:38:08,-9.661504983901978
humidity,43.51287028417238,pub1,2023-02-12T12:36:00,119.35811591148376
temperature,20,pub2,2023-02-12T12:36:00,120.38578510284424
humidity,91.02502247590584,pub3,2023-02-12T12:36:00,121.42206692695618
pressure,890,pub5,2023-02-12T12:36:00,122.42930698394775
pressure,1053,pub4,2023-02-12T12:38:08,-4.559097051620483
pressure,876,pub1,2023-02-12T12:36:00,124.55551505088806
humidity,93.21386320233165,pub2,2023-02-12T12:36:00,125.56398391723633
sound,77,pub3,2023-02-12T12:36:00,127.64090299606323
temperature,92,pub5,2023-02-12T12:36:00,128.7114839553833
